id_wikidata	article	grade	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	commonsGallerys	commonsPage	page_on_wikisource
Q12206	Diabetes_mellitus	scuola media italiana	Biología	428	528	103613	-	70	-	13	-	0	-	3711	3.58	-	0	-	0	0	21293	-	2002-11-30	7336	4575288	0	0	Diabetes mellitus	Diabetes mellitus	
Q185092	Diagrama_de_flujo	scuola media italiana	Ciencias del ambiente	918	1105	21454	-	7	-	12	-	0	-	819	3.82	-	0	-	0	0	3168	-	2005-01-20	6554	5831450	0	0	Flow charts	Flow chart	
Q192521	Dibujo_técnico	scuola media italiana	Diseño	553	533	19351	-	10	-	11	-	0	-	1811	9.36	-	0	-	0	0	3818	-	2004-12-27	6578	3514195	0	0	Technical drawing		
Q32162	Dictadura_cívico-militar_en_Uruguay_(1973-1985)	scuola media italiana	Historia	349	292	53345	-	36	-	12	-	0	-	1166	2.19	-	0	-	0	0	11027	-	2006-08-18	5979	1148867	0	0	Civic-military dictatorship of Uruguay		
Q11978	Digestión	scuola media italiana	Biología	717	893	36248	-	5	-	2	-	0	-	1355	3.74	-	0	-	0	0	3212	-	2004-04-27	6822	5735644	0	0	Digestion		
Q5807002	Digestión_en_el_ser_humano	scuola media italiana	Biología	87	124	14215	-	1	-	1	-	0	-	783	5.51	-	0	-	0	0	601	-	2007-12-31	5479	1405224	0	0			
Q274782	Dignidad	scuola media italiana	Formación para la ciudadanía	582	665	14479	-	7	-	1	-	0	-	690	4.77	-	0	-	0	0	5803	-	2006-09-07	5959	3411772	0	0	Dignity		
Q181497	Dimorfismo_sexual	scuola media italiana	Ciencias del ambiente	315	360	15206	-	13	-	9	-	0	-	1109	7.29	-	0	-	0	0	2943	-	2005-01-24	6550	1663806	0	0	Sexual dimorphism		
Q113558	Dinámica_(música)	scuola media italiana	Educación musical	84	90	19018	-	11	-	17	-	0	-	1155	6.07	-	0	-	0	0	7129	-	2005-01-12	6562	498012	0	0	Dynamics (music)		
Q11656	Diodo	scuola media italiana	Tecnologías	407	482	35610	-	5	-	11	-	0	-	2681	7.53	-	0	-	0	0	10001	-	2003-10-13	7019	2803759	0	0	Diodes		
Q770723	Disciplinas_afines_usadas_en_Historia	scuola media italiana	Historia	224	211	9946	-	3	-	0	-	0	-	3854	38.75	-	0	-	0	0	1897	-	2002-01-11	7659	1048009	0	0	Auxiliary sciences of history		
Q238231	Disco_(topología)	scuola media italiana	Matemática	7	7	1842	-	1	-	1	-	0	-	466	25.3	-	0	-	0	0	2212	-	2007-01-24	5820	26761	0	0	Discs		
Q3922674	Diseño_arquitectónico	scuola media italiana	Diseño	54	73	7160	-	0	-	3	-	0	-	1203	16.8	-	0	-	0	0	755	-	2010-01-24	4724	403656	0	0	Architectural design		
Q82604	Diseño	scuola media italiana	Diseño	319	347	26810	-	27	-	4	-	0	-	2196	8.19	-	0	-	0	0	4575	-	2003-10-16	7016	2167400	0	0	Design		
Q5808385	Diseño_audiovisual	scuola media italiana	Educación musical	12	17	6481	-	1	-	6	-	0	-	896	13.83	-	0	-	0	0	1280	-	2006-07-11	6017	35748	0	0			
Q243606	Diseño_industrial	scuola media italiana	Diseño	174	238	20008	-	6	-	6	-	0	-	4201	21.0	-	0	-	0	0	10526	-	2004-11-08	6627	1513001	0	0	Industrial design		
Q5447188	Disolución	scuola media italiana	Química	555	677	15478	-	10	-	3	-	0	-	789	5.1	-	0	-	0	0	6178	-	2002-10-26	7371	3881580	0	0	Solutions		
Q906356	Disolución_acuosa	scuola media italiana	Química	53	74	5958	-	3	-	1	-	0	-	1067	17.91	-	0	-	0	0	209	-	2004-09-24	6672	451095	0	0			
Q5082128	Dispositivo_móvil	scuola media italiana	Tecnologías	189	184	12627	-	6	-	4	-	0	-	1744	13.81	-	0	-	0	0	2969	-	2007-04-23	5731	697206	0	0	Handheld devices		
Q671617	Distribución_de_Laplace	scuola media italiana	Matemática	15	15	8890	-	4	-	3	-	0	-	618	6.95	-	0	-	0	0	0	-	2010-01-31	4717	56053	0	0	Laplace distribution		
Q200726	Distribución_de_probabilidad	scuola media italiana	Matemática	288	390	19744	-	1	-	3	-	0	-	1054	5.34	-	0	-	0	0	1899	-	2003-10-20	7012	1788623	0	0	Probability distributions	Probability distribution	
Q5110203	Diversidad_sexual	scuola media italiana	Salud y sexualidad	168	272	6764	-	12	-	0	-	0	-	4450	65.79	-	0	-	0	0	1101	-	2008-09-06	5229	1209983	0	0			
Q50708	Divisibilidad	scuola media italiana	Matemática	567	530	18167	-	17	-	0	-	0	-	1015	5.59	-	0	-	0	0	6255	-	2004-01-07	6933	2180444	0	0			
Q1226939	División_(matemática)	scuola media italiana	Matemática	410	519	20309	-	14	-	2	-	0	-	3055	15.04	-	0	-	0	0	3140	-	2003-04-25	7190	2878313	0	0	Division (mathematics)		
Q207449	División_del_trabajo	scuola media italiana	Historia	220	225	15598	-	10	-	0	-	0	-	885	5.67	-	0	-	0	0	1351	-	2006-05-24	6065	1524900	0	0			
Q192439	Dominio_de_una_función	scuola media italiana	Matemática	140	246	3678	-	0	-	1	-	0	-	947	25.75	-	0	-	0	0	1058	-	2003-09-13	7049	194278	0	0			
Q848436	Domótica	scuola media italiana	Tecnologías	205	292	23016	-	9	-	2	-	0	-	914	3.97	-	0	-	0	0	2666	-	2003-02-01	7273	1362111	0	0	Home automation		
Q849032	Donación_de_órganos	scuola media italiana	Biología	48	141	24379	-	7	-	1	-	0	-	1611	6.61	-	0	-	0	0	1566	-	2010-04-03	4655	635637	0	0	Organ donation		
Q3378593	Drogodependencia	scuola media italiana	Biología	166	158	50826	-	19	-	2	-	0	-	2866	5.64	-	0	-	0	0	15276	-	2004-12-04	6601	1065391	0	0	Substance dependence		
Q8386	Droga	scuola media italiana	Biología	987	1106	94670	-	57	-	12	-	0	-	3196	3.38	-	0	-	0	0	4657	-	2003-07-12	7112	6508966	0	0	Drugs		
Q3236003	Dureza	scuola media italiana	Química	140	178	19068	-	5	-	2	-	0	-	128	0.67	-	0	-	0	0	1903	-	2003-08-30	7063	1850123	0	0	Hardness		
Q652360	Ecociudad	scuola media italiana	Geografía	15	18	15585	-	13	-	11	-	0	-	3431	22.01	-	0	-	0	0	2568	-	2007-05-18	5706	87289	0	0	Sustainable urban planning		
Q450056	Ecología_del_suelo	scuola media italiana	Ciencias del ambiente	4	3	7300	-	2	-	1	-	0	-	536	7.34	-	0	-	0	0	0	-	2021-01-08	722	3875	0	0			
Q497743	Economía_circular	scuola media italiana	Tecnologías	112	144	26744	-	32	-	3	-	0	-	1675	6.26	-	0	-	0	0	6614	-	2016-01-19	2538	608012	0	0	Circular economy		
Q15265460	Economía_de_la_Antigua_Roma	scuola media italiana	Historia	142	131	40675	-	14	-	7	-	0	-	1231	3.03	-	0	-	0	0	316	-	2007-08-23	5609	943866	0	0	Economy of ancient Rome		
Q1997531	Economía_de_Uruguay	scuola media italiana	Historia	93	47	86905	-	116	-	15	-	0	-	3876	4.46	-	0	-	0	0	11255	-	2004-10-01	6665	69250	0	0	Economy of Uruguay		
Q2736823	Economía_en_la_Antigua_Grecia	scuola media italiana	Historia	208	211	20548	-	5	-	5	-	0	-	1045	5.09	-	0	-	0	0	1483	-	2007-04-18	5736	1119945	0	1	Ancient Greek coins		
Q8771724	Economía_feudal	scuola media italiana	Historia	112	112	7081	-	2	-	0	-	0	-	5672	80.1	-	0	-	0	0	1964	-	2005-09-21	6310	774863	0	0			
Q37813	Ecosistema	scuola media italiana	Ciencias del ambiente	1902	2086	30086	-	18	-	7	-	0	-	1731	5.75	-	0	-	0	0	6046	-	2003-06-21	7133	11610452	0	0	Ecosystems		
Q3738646	Ecotecnología	scuola media italiana	Ciencias del ambiente	26	38	2929	-	0	-	1	-	0	-	1177	40.18	-	0	-	0	0	1049	-	2009-08-26	4875	211550	0	0			
Q484637	Ecuación_de_primer_grado	scuola media italiana	Matemática	385	512	9181	-	3	-	3	-	0	-	271	2.95	-	0	-	0	0	1269	-	2006-03-16	6134	2935445	0	0	Linear equations		
Q41299	Ecuación_de_segundo_grado	scuola media italiana	Matemática	620	784	23543	-	14	-	4	-	0	-	1097	4.66	-	0	-	0	0	24529	-	2003-06-05	7149	4339072	0	0	Quadratic equation		
Q182527	Ecuación_química	scuola media italiana	Química	283	346	18605	-	7	-	4	-	0	-	931	5.0	-	0	-	0	0	4659	-	2003-08-01	7092	2322599	0	0			
Q210443	Edad_Oscura	scuola media italiana	Historia	225	230	13532	-	6	-	4	-	0	-	584	4.32	-	0	-	0	0	10146	-	2005-08-11	6351	805310	0	0			
Q5308718	Edad_Moderna	scuola media italiana	Historia	1335	1479	153514	-	49	-	52	-	0	-	3187	2.08	-	0	-	0	0	74364	-	2003-10-20	7012	7429035	1	0	Early Modern period	Early Modern period	
Q555449	Eduardo_Acevedo_Díaz	scuola media italiana	Literatura	16	17	9232	-	0	-	2	-	0	-	408	4.42	-	0	-	0	0	200	-	2006-02-14	6164	65613	0	0	Eduardo Acevedo Díaz	Eduardo Acevedo Díaz	
Q12554	Edad_Media	scuola media italiana	Historia	2797	3312	234283	-	81	-	63	-	0	-	13178	5.62	-	0	-	0	0	117227	-	2002-07-18	7471	15547367	1	0	Middle Ages	Middle Ages	
Q243253	Educación_física	scuola media italiana	Educación física y recreación	1021	1423	12829	-	8	-	2	-	0	-	848	6.61	-	0	-	0	0	3635	-	2003-11-18	6983	9702166	0	0	Physical education		
Q27908	Educación_musical	scuola media italiana	Educación musical	60	41	2282	-	0	-	1	-	0	-	984	43.12	-	0	-	0	0	5285	-	2008-09-15	5220	211375	0	0	Music education		
Q192280	Educación_sexual	scuola media italiana	Salud y sexualidad	166	368	50002	-	28	-	3	-	0	-	1221	2.44	-	0	-	0	0	5037	-	2006-05-18	6071	1787434	0	0	Sex education		
Q924713	Eficiencia_energética	scuola media italiana	Ciencias físico-químicas	133	179	89928	-	81	-	11	-	0	-	5957	6.62	-	0	-	0	0	15701	-	2007-01-02	5842	1105498	0	0	Energy efficiency		
Q41560	Efecto_invernadero	scuola media italiana	Ciencias del ambiente	888	1153	114063	-	133	-	13	-	0	-	3043	2.67	-	0	-	0	0	123095	-	2004-10-02	6664	6901890	0	0	Greenhouse effect		
Q188209	Eje_(mecánica)	scuola media italiana	Tecnologías	70	79	9864	-	3	-	4	-	0	-	1053	10.68	-	0	-	0	0	1435	-	2008-02-03	5445	539172	0	0	Axles		
Q39047680	Eje_hipotalámico-hipofisario-prolactina	scuola media italiana	Biología	5	1	4204	-	7	-	3	-	0	-	860	20.46	-	0	-	0	0	25	-	2022-11-28	33	2033	0	0			
Q5820651	Ejército_artiguista	scuola media italiana	Historia	7	6	13748	-	1	-	0	-	0	-	541	3.94	-	0	-	0	0	5496	-	2008-03-15	5404	28596	0	0			
Q19434914	El_almohadón_de_plumas	scuola media italiana	Literatura	120	230	5368	-	0	-	0	-	0	-	179	3.33	-	0	-	0	0	0	-	2017-12-18	1839	609821	0	0			
Q832330	El_Gaucho_Martín_Fierro	scuola media italiana	Literatura	504	543	25697	-	15	-	3	-	0	-	1450	5.64	-	0	-	0	0	221	-	2004-09-16	6680	2709147	0	0	El Gaucho Martín Fierro		
Q19436299	El_desalojo	scuola media italiana	Literatura	8	10	3901	-	0	-	0	-	0	-	441	11.3	-	0	-	0	0	1066	-	2017-08-19	1960	24394	0	0			
Q56318674	El_hijo_(cuento)	scuola media italiana	Literatura	36	40	4369	-	2	-	0	-	0	-	234	5.36	-	0	-	0	0	82	-	2018-08-07	1607	100141	0	0			
Q19437233	El_hombre_muerto	scuola media italiana	Literatura	54	74	5063	-	6	-	1	-	0	-	391	7.72	-	0	-	0	0	543	-	2018-08-01	1613	174106	0	0			
Q112062681	El_libro_blanco_(Frágil)	scuola media italiana	Literatura	4	2	10000	-	9	-	0	-	0	-	623	6.23	-	0	-	0	0	0	-	2022-05-18	227	2340	0	0			
Q1195272	El_llano_en_llamas	scuola media italiana	Literatura	185	196	12619	-	9	-	1	-	0	-	1325	10.5	-	0	-	0	0	2862	-	2006-01-14	6195	667908	0	0			
Q56318473	El_solitario_(cuento)	scuola media italiana	Literatura	60	64	2943	-	1	-	0	-	0	-	250	8.49	-	0	-	0	0	0	-	2018-08-01	1613	149235	0	0			
Q5354859	Elecciones_en_Uruguay	scuola media italiana	Formación para la ciudadanía	12	0	29375	-	6	-	1	-	0	-	1606	5.47	-	0	-	0	0	1814	-	2006-02-28	6150	5413	0	0	Elections in Uruguay		
Q533188	Electromecánica	scuola media italiana	Tecnologías	109	141	3956	-	0	-	1	-	0	-	630	15.93	-	0	-	0	0	0	-	2006-04-13	6106	666320	0	0	Mechatronics		
Q78974	Electronegatividad	scuola media italiana	Química	407	530	23528	-	16	-	0	-	0	-	2661	11.31	-	0	-	0	0	3323	-	2003-07-30	7094	3451083	0	0	Electronegativity		
Q107414	Electrón_de_valencia	scuola media italiana	Química	552	740	18748	-	8	-	2	-	0	-	3346	17.85	-	0	-	0	0	2556	-	2008-02-11	5437	3346565	0	0	Electrons		
Q811679	Elemento_estructural	scuola media italiana	Tecnologías	67	90	13144	-	0	-	3	-	0	-	873	6.64	-	0	-	0	0	1043	-	2007-09-06	5595	494468	0	0	Structural elements		
Q11344	Elemento_químico	scuola media italiana	Química	2849	3199	44316	-	9	-	1	-	0	-	1928	4.35	-	0	-	0	0	6095	-	2002-10-26	7371	11126131	0	0	Chemical elements	Chemical element	
Q5829148	Elementos_del_clima	scuola media italiana	Geografía	179	231	2033	-	0	-	1	-	0	-	1501	73.83	-	0	-	0	0	1025	-	2006-08-29	5968	1562987	0	0			
Q778806	Elementos_notables_de_un_triángulo	scuola media italiana	Matemática	55	57	3677	-	0	-	9	-	0	-	416	11.31	-	0	-	0	0	0	-	2014-04-18	3179	149506	0	0	Triangle centers		
Q446437	Elena_Garro	scuola media italiana	Literatura	230	213	21255	-	14	-	2	-	0	-	1758	8.27	-	0	-	0	0	7620	-	2005-01-27	6547	695258	0	0			
Q535691	Embarazo_adolescente	scuola media italiana	Biología	502	449	100948	-	131	-	4	-	0	-	4624	4.58	-	0	-	0	0	29648	-	2009-09-21	4849	5691348	0	0	Teenage pregnancy		
Q11995	Embarazo_humano	scuola media italiana	Biología	397	448	67023	-	51	-	25	-	0	-	2128	3.18	-	0	-	0	0	19371	-	2003-11-26	6975	4939989	0	0	Human pregnancy	Human pregnancy	
Q28962	Embriogénesis	scuola media italiana	Ciencias del ambiente	56	51	1688	-	0	-	1	-	0	-	262	15.52	-	0	-	0	0	229	-	2006-04-07	6112	274423	0	0	Embryonic development		
Q964797	Embriogénesis_humana	scuola media italiana	Ciencias del ambiente	193	194	14240	-	0	-	5	-	0	-	465	3.27	-	0	-	0	0	1017	-	2008-05-27	5331	1344477	0	0			
Q33196	Embrión	scuola media italiana	Biología	256	373	21129	-	34	-	8	-	0	-	2485	11.76	-	0	-	0	0	1805	-	2003-07-16	7108	1973430	0	0	Embryos		
Q9415	Emoción	scuola media italiana	Educación física y recreación	922	1127	54574	-	27	-	5	-	0	-	2338	4.28	-	0	-	0	0	18612	-	2004-09-20	6676	4908700	0	0	Emotion		
Q5832039	En_familia_(obra_de_teatro)	scuola media italiana	Literatura	3	3	1084	-	0	-	0	-	0	-	456	42.07	-	0	-	0	0	631	-	2012-09-04	3770	27306	0	0			
Q187634	Emulsión	scuola media italiana	Química	212	256	22772	-	18	-	2	-	0	-	2723	11.96	-	0	-	0	0	4045	-	2004-10-27	6639	1438550	0	0	Emulsions		
Q194101	Enanismo	scuola media italiana	Biología	176	179	10838	-	18	-	2	-	0	-	918	8.47	-	0	-	0	0	364	-	2004-03-04	6876	1180959	0	0	Dwarfism		
Q839508	Endometrio	scuola media italiana	Biología	172	140	11575	-	4	-	1	-	0	-	735	6.35	-	0	-	0	0	0	-	2002-11-20	7346	1635035	0	0	Endometrium		
Q719597	Energética	scuola media italiana	física	30	19	9600	-	0	-	1	-	0	-	685	7.14	-	0	-	0	0	0	-	2009-04-13	5010	163770	0	0			
Q4202245	Energía_alternativa	scuola media italiana	Tecnologías	87	179	8030	-	10	-	2	-	0	-	2560	31.88	-	0	-	0	0	1451	-	2009-10-13	4827	1947653	0	0			
Q23583750	Energía_eólica_en_Uruguay	scuola media italiana	Biología	14	14	12442	-	11	-	1	-	0	-	1542	12.39	-	0	-	0	0	449	-	2017-03-05	2127	65472	0	0	Wind power in Uruguay		
Q43302	Energía_eólica	scuola media italiana	Biología	1164	1150	82973	-	79	-	18	-	0	-	4414	5.32	-	0	-	0	0	31876	-	2002-10-26	7371	7176270	0	0	Wind power	Wind power	
Q184550	Energía_mecánica	scuola media italiana	física	503	812	75389	-	0	-	14	-	0	-	1967	2.61	-	0	-	0	0	0	-	2004-02-21	6888	3741343	0	0			
Q841798	Energía_potencial_electrostática	scuola media italiana	física	75	93	4525	-	2	-	0	-	0	-	728	16.09	-	0	-	0	0	0	-	2010-11-03	4441	539127	0	0	Electric potential energy		
Q111637324	Energía_solar_en_Uruguay	scuola media italiana	Biología	0	1	2760	-	7	-	1	-	0	-	645	23.37	-	0	-	0	0	23	-	2022-04-17	258	434	0	0	Solar energy in Uruguay		
Q40015	Energía_solar	scuola media italiana	Biología	747	794	71592	-	68	-	31	-	0	-	3846	5.37	-	0	-	0	0	18140	-	2003-06-11	7143	5771959	0	0	Solar energy		
Q12136	Enfermedad	scuola media italiana	Biología	878	874	29863	-	5	-	6	-	0	-	1344	4.5	-	0	-	0	0	2751	-	2002-05-03	7547	4363265	0	0	Diseases and disorders		
Q10260689	Enfermedad_coronaria	scuola media italiana	Biología	68	50	23073	-	11	-	4	-	0	-	1864	8.08	-	0	-	0	0	2327	-	2007-08-06	5626	352421	0	0			
Q1147070	Engaño_pederasta	scuola media italiana	Salud y sexualidad	801	397	23837	-	27	-	3	-	0	-	1949	8.18	-	0	-	0	0	16740	-	2008-11-17	5157	1595452	0	0			
Q143873	Engranaje	scuola media italiana	Tecnologías	317	333	82032	-	40	-	45	-	0	-	1314	1.6	-	0	-	0	0	17537	-	2005-06-15	6408	2060213	0	0	Gears		
Q44424	Enlace_(química)	scuola media italiana	Química	452	592	48954	-	11	-	4	-	0	-	1598	3.26	-	0	-	0	0	4478	-	2004-01-13	6927	381091	0	0	Chemical bonding		
Q127920	Enlace_covalente	scuola media italiana	Química	913	1226	22298	-	12	-	11	-	0	-	2399	10.76	-	0	-	0	0	5184	-	2003-06-25	7129	6725923	0	0	Covalent bond		
Q62500	Enlace_iónico	scuola media italiana	Química	582	996	19597	-	19	-	2	-	0	-	4857	24.78	-	0	-	0	0	4631	-	2003-07-30	7094	4667470	0	0	Ionic bond		
Q191390	Enlace_metálico	scuola media italiana	Química	332	487	22591	-	10	-	2	-	0	-	4024	17.81	-	0	-	0	0	2062	-	2005-03-12	6503	2581164	0	0	Metallic bonding		
Q5576720	Entonación	scuola media italiana	Lengua española	122	147	7697	-	3	-	0	-	0	-	1650	21.44	-	0	-	0	0	18	-	2007-01-30	5814	732101	0	0			
Q1125955	Entrada	scuola media italiana	Ciencias de la computación	49	54	1782	-	0	-	1	-	0	-	991	55.61	-	0	-	0	0	694	-	2006-02-17	6161	284025	0	0			
Q12834857	Entrenamiento_de_fuerza	scuola media italiana	Educación física y recreación	51	81	11480	-	0	-	6	-	0	-	206	1.79	-	0	-	0	0	1293	-	2008-01-04	5475	611658	0	0	Strength training		
Q8047	Enzima	scuola media italiana	Biología	752	840	96040	-	92	-	22	-	0	-	3791	3.95	-	0	-	0	0	12085	-	2002-10-24	7373	6002853	1	0	Enzymes		
Q1973610	Epidídimo	scuola media italiana	Biología	220	234	26934	-	20	-	29	-	0	-	636	2.36	-	0	-	0	0	1255	-	2004-03-01	6879	1307223	0	0	Epididymis		
Q276510	Ernesto_Cardenal	scuola media italiana	Literatura	111	108	24359	-	26	-	3	-	0	-	546	2.24	-	0	-	0	0	4382	-	2004-12-29	6576	527113	0	0	Ernesto Cardenal		
Q1289503	Esclavitud_en_la_Antigua_Grecia	scuola media italiana	Historia	88	104	55174	-	125	-	10	-	0	-	2985	5.41	-	0	-	0	0	2124	-	2006-01-20	6189	478125	0	1	Slavery in ancient Greece		
Q1593880	Esclavitud_en_la_Antigua_Roma	scuola media italiana	Historia	143	175	13381	-	4	-	4	-	0	-	871	6.51	-	0	-	0	0	0	-	2005-02-11	6532	783545	0	0	Slavery in ancient Rome		
Q41679	Escolástica	scuola media italiana	Historia	612	680	38646	-	24	-	7	-	0	-	4750	12.29	-	0	-	0	0	1041	-	2003-10-16	7016	3059644	0	0	Scholasticism		
Q171957	Escondite	scuola media italiana	Educación física y recreación	210	337	8739	-	2	-	1	-	0	-	356	4.07	-	0	-	0	0	0	-	2005-03-13	6502	925346	0	0	Hide and seek		
Q37260	Escritura	scuola media italiana	Comunicación y sociedad	509	709	36482	-	11	-	4	-	0	-	8735	23.94	-	0	-	0	0	3954	-	2003-10-20	7012	3010755	0	0	Writing		
Q586060	Escritura_creativa	scuola media italiana	Comunicación y sociedad	21	22	3531	-	0	-	0	-	0	-	920	26.05	-	0	-	0	0	210	-	2006-12-08	5867	162713	0	0	Creative writing		
Q401	Escritura_cuneiforme	scuola media italiana	Historia	612	587	29388	-	19	-	5	-	0	-	1434	4.88	-	0	-	0	0	3129	-	2005-01-02	6572	2352949	0	0	Cuneiform		
Q599905	Escuadrones_de_la_muerte_(Uruguay)	scuola media italiana	Historia	11	14	6914	-	8	-	0	-	0	-	4586	66.33	-	0	-	0	0	210	-	2010-07-01	4566	53612	0	0			
Q11634	Escultura	scuola media italiana	Comunicación visual	594	668	95477	-	117	-	76	-	0	-	2474	2.59	-	0	-	0	0	1214	-	2002-05-16	7534	3661449	0	0	Sculpturing	Sculpture	
Q470747	Esguince	scuola media italiana	Biología	159	160	13036	-	4	-	1	-	0	-	1082	8.3	-	0	-	0	0	1968	-	2005-04-11	6473	1441583	0	0	Sprains		
Q5839471	Escultura_incaica	scuola media italiana	Historia	55	55	11347	-	2	-	2	-	0	-	416	3.67	-	0	-	0	0	22	-	2006-12-20	5855	276612	0	0			
Q936875	Espacio_geográfico	scuola media italiana	Historia	841	790	12987	-	4	-	1	-	0	-	1806	13.91	-	0	-	0	0	2434	-	2007-08-31	5601	5237994	0	0			
Q294440	Espacio_público	scuola media italiana	Geografía	99	107	11611	-	2	-	2	-	0	-	818	7.05	-	0	-	0	0	2305	-	2005-09-27	6304	739945	0	0	Public space		
Q702492	Espacio_urbano	scuola media italiana	Geografía	285	376	20383	-	22	-	9	-	0	-	2054	10.08	-	0	-	0	0	619	-	2003-10-20	7012	2149647	0	0	Urban areas		
Q574360	Espasmo_muscular	scuola media italiana	Biología	82	100	11757	-	8	-	1	-	0	-	2486	21.14	-	0	-	0	0	753	-	2005-10-08	6293	1406524	0	0			
Q3058369	Español_de_América	scuola media italiana	Comunicación y sociedad	204	206	37211	-	22	-	5	-	0	-	2583	6.94	-	0	-	0	0	3844	-	2013-07-01	3470	884727	0	0			
Q7162990	Español_de_España	scuola media italiana	Comunicación y sociedad	73	65	11184	-	7	-	3	-	0	-	2709	24.22	-	0	-	0	0	4225	-	2007-08-19	5613	389013	0	0	Peninsular Spanish		
Q7432	Especie	scuola media italiana	Ciencias del ambiente	760	811	42215	-	20	-	1	-	0	-	2020	4.79	-	0	-	0	0	7377	-	2002-01-08	7662	4329068	0	0	Species		
Q1065449	Especie_introducida	scuola media italiana	Ciencias del ambiente	70	90	16897	-	14	-	2	-	0	-	2026	11.99	-	0	-	0	0	2629	-	2006-04-13	6106	601144	0	0	Introduced species		
Q74560	Espermatozoide	scuola media italiana	Ciencias del ambiente	340	378	20355	-	12	-	6	-	0	-	690	3.39	-	0	-	0	0	3132	-	2003-07-26	7098	2499190	0	0	Spermatozoa		
Q681698	Esqueleto_apendicular	scuola media italiana	Biología	106	109	2393	-	2	-	0	-	0	-	705	29.46	-	0	-	0	0	0	-	2015-10-18	2631	746941	0	0	Appendicular skeleton		
Q7881	Esqueleto	scuola media italiana	Biología	386	524	34837	-	21	-	11	-	0	-	835	2.4	-	0	-	0	0	24	-	2006-08-03	5994	1293681	0	0	Skeletons	Skeleton	
Q1377526	Esqueleto_axial	scuola media italiana	Biología	185	188	2854	-	1	-	1	-	0	-	500	17.52	-	0	-	0	0	0	-	2012-05-25	3872	1051643	0	0	Axial skeleton		
Q9621	Esqueleto_humano	scuola media italiana	Biología	2365	2309	23162	-	19	-	14	-	0	-	1578	6.81	-	0	-	0	0	5462	-	2002-02-12	7627	9030905	0	0	Human skeletons		
Q5840462	Esquema_corporal	scuola media italiana	Educación física y recreación	66	106	1943	-	0	-	2	-	0	-	491	25.27	-	0	-	0	0	228	-	2007-03-20	5765	514754	0	0			
Q255362	Esquema_eléctrico	scuola media italiana	Tecnologías	53	58	3346	-	1	-	1	-	0	-	337	10.07	-	0	-	0	0	0	-	2009-06-16	4946	382754	0	0	Wiring diagrams		
Q7275	Estado	scuola media italiana	Formación para la ciudadanía	1994	2092	44169	-	28	-	4	-	0	-	1879	4.25	-	0	-	0	0	17286	-	2002-05-12	7538	10741807	0	0	States		
Q380344	Estadística_descriptiva	scuola media italiana	Matemática	257	271	10924	-	8	-	1	-	0	-	2770	25.36	-	0	-	0	0	598	-	2004-11-21	6614	1721022	0	0	Descriptive statistics		
Q657326	Estamento	scuola media italiana	Historia	183	205	26221	-	17	-	3	-	0	-	2405	9.17	-	0	-	0	0	18288	-	2005-11-19	6251	1238093	0	0	Estates of the realm	Estates of the realm	
Q4135218	Estereotipo_de_género	scuola media italiana	Salud y sexualidad	161	210	20813	-	17	-	1	-	0	-	1919	9.22	-	0	-	0	0	1143	-	2016-09-20	2293	844103	0	0			
Q167172	Estereotipo	scuola media italiana	Salud y sexualidad	843	1328	55723	-	38	-	4	-	0	-	2944	5.28	-	0	-	0	0	3545	-	2004-10-28	6638	6014098	0	0	Stereotypes	Stereotypes	
Q8009	Estilo_APA	scuola media italiana	Ciencias de la computación	513	552	25380	-	8	-	1	-	0	-	787	3.1	-	0	-	0	0	1293	-	2010-10-13	4462	2982017	0	0			
Q216635	Estoma	scuola media italiana	Ciencias del ambiente	199	279	21415	-	11	-	5	-	0	-	1970	9.2	-	0	-	0	0	1405	-	2005-10-11	6290	1472516	0	0	Stoma		
Q207804	Estrofa	scuola media italiana	Literatura	186	216	5488	-	0	-	0	-	0	-	246	4.48	-	0	-	0	0	1967	-	2005-09-29	6302	2372897	0	0			
Q6671777	Estructura	scuola media italiana	Comunicación visual	349	392	20777	-	28	-	7	-	0	-	1399	6.73	-	0	-	0	0	35	-	2016-10-29	2254	2265592	0	0	Structure		
Q1664027	Estructura_de_la_Tierra	scuola media italiana	Geografía	1556	1557	57528	-	36	-	17	-	0	-	1691	2.94	-	0	-	0	0	7053	-	2007-05-07	5717	2582425	0	0	Structure of the Earth		
Q123414	Estrés	scuola media italiana	Biología	225	233	50036	-	44	-	1	-	0	-	1717	3.43	-	0	-	0	0	6372	-	2004-04-12	6837	2048764	0	0	Stress		
Q277954	Estrógeno	scuola media italiana	Biología	271	282	19903	-	20	-	4	-	0	-	641	3.22	-	0	-	0	0	971	-	2002-11-20	7346	2604957	0	0	Estrogens		
Q1029907	Estómago	scuola media italiana	Biología	618	623	34699	-	30	-	15	-	0	-	1430	4.12	-	0	-	0	0	2913	-	2003-12-05	6966	3600573	0	0	Stomachs	Stomach	
Q173710	Esófago	scuola media italiana	Biología	356	341	26548	-	22	-	27	-	0	-	443	1.67	-	0	-	0	0	1895	-	2004-03-27	6853	2497174	0	0	Esophagus	Esophagus	
